labid	subid	CDI.form	CDI.agerange	CDI.agedays	vocab_nwords	standardized.score.CDI	CDI.error	Notes	subid_unique	standardized.score.CDI.num	language	language_zone	trial_order	method	age_days	age_mo	age_group	nae	gender	second_session	CDI.agemin	CDI.agemax	IDS_pref	CDI.nwords	CDI.prop	z_age_months	CDI.z_age_months	CDI.grouped.z_age_months	z_standardized_CDI	z_vocab_nwords	percentile
infantcogubc	hm33	webCDI	18	542	44	43	FALSE	NA	infantcogubc:hm33	43	Canadian English	NAE	2	singlescreen	172	5.65092402464066	3-6 mo	TRUE	M	FALSE	487	609	0.231517101489823	680	0.0647058823529412	-4.14970508666301	-3.34007394426041	-0.455265473745968	0.0110422738525959	-0.782053284442485	36
infantcogubc	ml23	webCDI	18	538	101	57	FALSE	Age in days was calculated based on when survey was sent out.	infantcogubc:ml23	57	Canadian English	NAE	4	singlescreen	135	4.43531827515401	3-6 mo	TRUE	F	FALSE	487	609	0.0047235116866195	680	0.148529411764706	-5.36531083614966	-3.47149078204275	-0.586682311528308	0.497482276526978	-0.404199230522921	62
infantcogubc	el35	webCDI	18	571	0	<1	FALSE	NA	infantcogubc:el35	0	Canadian English	NAE	4	singlescreen	94	3.08829568788501	3-6 mo	TRUE	F	FALSE	487	609	0.157431885621797	680	0	-6.71233342341865	-2.38730187033843	0.497506600176004	-1.48302344864729	-1.07373009799443	1
infantcogubc	ih34	webCDI	18	572	37	19	FALSE	NA	infantcogubc:ih34	19	Canadian English	NAE	3	singlescreen	94	3.08829568788501	3-6 mo	TRUE	F	FALSE	487	609	0.088105192995213	680	0.0544117647058824	-6.71233342341865	-2.35444766089285	0.530360809621589	-0.822854873589201	-0.828456413871204	23
infantcogubc	os32	webCDI	18	575	273	92	FALSE	NA	infantcogubc:os32	92	Canadian English	NAE	1	singlescreen	104	3.41683778234086	3-6 mo	TRUE	M	FALSE	487	609	-0.211145337440493	680	0.401470588235294	-6.3837913289628	-2.25588503255609	0.628923437958344	1.71358228321293	0.735991949725589	84
infantcogubc	hv36	webCDI	18	602	73	43	FALSE	NA	infantcogubc:hv36	43	Canadian English	NAE	1	singlescreen	151	4.96098562628337	3-6 mo	TRUE	M	FALSE	487	609	-0.136484616203556	680	0.107352941176471	-4.8396434850203	-1.36882137752529	1.51598709298915	0.0110422738525959	-0.589811748237794	31
infantcoglablouisville	236097	webCDI	18	594	44	18	TRUE	original data was lost due to experimenter error, parents filled out web CDI a second time	infantcoglablouisville:236097	18	American English	NAE	1	singlescreen	281	9.23203285420945	9-12 mo	TRUE	F	FALSE	487	609	-0.135823429541596	680	0.0647058823529412	-0.568596257094219	-1.63165505308997	1.25315341742446	-0.857600588065943	-0.782053284442485	21
infantcoglablouisville	236172	webCDI	18	599	6	36	TRUE	original data was lost due to experimenter error, parents filled out web CDI a second time	infantcoglablouisville:236172	36	American English	NAE	3	singlescreen	319	10.4804928131417	9-12 mo	TRUE	M	FALSE	487	609	-0.186466518118916	680	0.00882352941176471	0.679863701838019	-1.46738400586205	1.41742446465239	-0.232177727484595	-1.03395598705553	1
infantcoglablouisville	236297	webCDI	18	609	17	6	FALSE	NA	infantcoglablouisville:236297	6	American English	NAE	3	singlescreen	313	10.2833675564682	9-12 mo	TRUE	M	FALSE	487	609	1.16483516483516	680	0.025	0.482738445164508	-1.1388419114062	1.74596655910824	-1.27454916178684	-0.961036783667542	6
infantcoglablouisville	236527	webCDI	18	575	12	7	FALSE	NA	infantcoglablouisville:236527	7	American English	NAE	4	singlescreen	302	9.92197125256673	9-12 mo	TRUE	M	FALSE	487	609	-0.3470390483579	680	0.0176470588235294	0.12134214126307	-2.25588503255609	0.628923437958344	-1.2398034473101	-0.994181876116626	5
infantcoglablouisville	236527	webCDI	24	774	26	2	FALSE	NA	infantcoglablouisville:236527	2	American English	NAE	4	singlescreen	302	9.92197125256673	9-12 mo	TRUE	M	FALSE	670	791	-0.3470390483579	680	0.0382352941176471	0.12134214126307	4.28210264711536	1.35788422481794	-1.41353201969381	-0.90137561725919	1
infantcoglablouisville	236534	webCDI	18	561	83	42	FALSE	NA	infantcoglablouisville:236534	42	American English	NAE	2	singlescreen	305	10.0205338809035	9-12 mo	TRUE	F	FALSE	487	609	-0.702039146150174	680	0.122058823529412	0.219904769599826	-2.71584396479429	0.168964505720151	-0.0237034406241456	-0.523521563339625	48
infantcoglablouisville	236582	webCDI	18	567	230	81	FALSE	NA	infantcoglablouisville:236582	81	American English	NAE	4	singlescreen	330	10.8418891170431	9-12 mo	TRUE	F	FALSE	487	609	0.342495957665736	680	0.338235294117647	1.04126000573946	-2.51871870812078	0.366089762393663	1.33137942396878	0.450944154663462	80
infantcoglablouisville	236582	webCDI	24	783	507	73	FALSE	NA	infantcoglablouisville:236582	73	American English	NAE	4	singlescreen	330	10.8418891170431	9-12 mo	TRUE	F	FALSE	670	791	0.342495957665736	680	0.745588235294118	1.04126000573946	4.57779053212563	1.65357210982821	1.05341370815484	2.28718227634275	70
infantcoglablouisville	237148	webCDI	18	577	27	13	FALSE	NA	infantcoglablouisville:237148	13	American English	NAE	2	singlescreen	305	10.0205338809035	9-12 mo	TRUE	F	FALSE	487	609	0.0901278149726111	680	0.0397058823529412	0.219904769599826	-2.19017661366492	0.694631856849515	-1.03132916044965	-0.894746598769373	15
infantcoglablouisville	237148	webCDI	24	761	46	3	FALSE	NA	infantcoglablouisville:237148	3	American English	NAE	2	singlescreen	305	10.0205338809035	9-12 mo	TRUE	F	FALSE	670	791	0.0901278149726111	680	0.0676470588235294	0.219904769599826	3.85499792432276	0.930779502025335	-1.37878630521707	-0.768795247462851	3
infantcoglablouisville	237157	webCDI	18	561	100	48	FALSE	NA	infantcoglablouisville:237157	48	American English	NAE	1	singlescreen	317	10.4147843942505	9-12 mo	TRUE	F	FALSE	487	609	-0.0934025203854709	680	0.147058823529412	0.614155282946848	-2.71584396479429	0.168964505720151	0.184770846236304	-0.410828249012738	55
infantcoglablouisville	237157	webCDI	24	789	198	21	FALSE	NA	infantcoglablouisville:237157	21	American English	NAE	1	singlescreen	317	10.4147843942505	9-12 mo	TRUE	F	FALSE	670	791	-0.0934025203854709	680	0.291176470588235	0.614155282946848	4.77491578879914	1.85069736650172	-0.753363444635718	0.23881556298932	17
infantcoglablouisville	237603	webCDI	18	593	103	56	FALSE	NA	infantcoglablouisville:237603	56	American English	NAE	2	singlescreen	311	10.217659137577	9-12 mo	TRUE	M	FALSE	487	609	-0.0228511382438971	680	0.151470588235294	0.417030026273337	-1.66450926253556	1.22029920797888	0.462736562050236	-0.390941193543287	45
infantcoglablouisville	238332	webCDI	18	587	13	6	FALSE	NA	infantcoglablouisville:238332	6	American English	NAE	3	singlescreen	330	10.8418891170431	9-12 mo	TRUE	M	FALSE	487	609	-1.12424242424242	680	0.0191176470588235	1.04126000573946	-1.86163451920907	1.02317395130537	-1.27454916178684	-0.98755285762681	5
infantcoglablouisville	238338	webCDI	18	546	28	19	FALSE	NA	infantcoglablouisville:238338	19	American English	NAE	4	singlescreen	294	9.65913757700206	9-12 mo	TRUE	F	FALSE	487	609	-0.528123658222413	680	0.0411764705882353	-0.141491534301612	-3.20865710647806	-0.323848635963627	-0.822854873589201	-0.888117580279556	24
infantcoglablouisville	238338	webCDI	24	754	204	27	FALSE	NA	infantcoglablouisville:238338	27	American English	NAE	4	singlescreen	294	9.65913757700206	9-12 mo	TRUE	F	FALSE	670	791	-0.528123658222413	680	0.3	-0.141491534301612	3.62501845820366	0.700800035906238	-0.544889157775269	0.278589673928222	24
infantlanglabutk	mb1r72ms2	webCDI	18	573	21	15	FALSE	NA	infantlanglabutk:mb1r72ms2	15	American English	NAE	2	hpp	216	7.09650924024641	6-9 mo	TRUE	M	FALSE	487	609	-0.446359432462283	680	0.0308823529411765	-2.70411987105726	-2.32159345144726	0.563215019067174	-0.961837731496168	-0.934520709708274	12
infantlanglabutk	mb1r72fs7	webCDI	18	595	96	47	FALSE	NA	infantlanglabutk:mb1r72fs7	47	American English	NAE	2	hpp	227	7.45790554414784	6-9 mo	TRUE	F	FALSE	487	609	0.138098722881896	680	0.141176470588235	-2.34272356715582	-1.59880084364439	1.28600762687005	0.150025131759562	-0.437344322972005	42
infantlanglabutk	mb1r72ms9	webCDI	18	573	95	60	FALSE	NA	infantlanglabutk:mb1r72ms9	60	American English	NAE	2	hpp	220	7.22792607802875	6-9 mo	TRUE	M	FALSE	487	609	0.072920466982853	680	0.139705882352941	-2.57270303327492	-2.32159345144726	0.563215019067174	0.601719419957202	-0.443973341461822	49
infantlanglabutk	mb1r71ms10	webCDI	18	560	47	38	FALSE	NA	infantlanglabutk:mb1r71ms10	38	American English	NAE	1	hpp	213	6.99794661190965	6-9 mo	TRUE	M	FALSE	487	609	0.19374043284742	680	0.0691176470588235	-2.80268249939401	-2.74869817423987	0.136110296274566	-0.162686298531112	-0.762166228973034	31
infantlanglabutk	mb1r73fs12	webCDI	18	602	28	10	FALSE	NA	infantlanglabutk:mb1r73fs12	10	American English	NAE	3	hpp	217	7.12936344969199	6-9 mo	TRUE	F	FALSE	487	609	0.263726240976088	680	0.0411764705882353	-2.67126566161167	-1.36882137752529	1.51598709298915	-1.13556630387988	-0.888117580279556	11
infantlanglabutk	mb1r82fs2	webCDI	18	565	139	61	FALSE	NA	infantlanglabutk:mb1r82fs2	61	American English	NAE	2	hpp	271	8.90349075975359	6-9 mo	TRUE	F	FALSE	487	609	0.142116773014589	680	0.204411764705882	-0.897138351550071	-2.58442712701195	0.300381343502492	0.636465134433944	-0.152296527909878	63
infantlanglabutk	mb1r81ms3	webCDI	18	596	34	20	FALSE	NA	infantlanglabutk:mb1r81ms3	20	American English	NAE	3	hpp	263	8.64065708418891	6-9 mo	TRUE	M	FALSE	487	609	0.465874125874126	680	0.05	-1.15997202711475	-1.5659466341988	1.31886183631563	-0.78810915911246	-0.848343469340654	15
infantlanglabutk	mb1r83ms5	webCDI	18	557	21	15	FALSE	NA	infantlanglabutk:mb1r83ms5	15	American English	NAE	3	hpp	254	8.34496919917864	6-9 mo	TRUE	M	FALSE	487	609	-0.227599671769333	680	0.0308823529411765	-1.45565991212502	-2.84726080257663	0.0375476679378106	-0.961837731496168	-0.934520709708274	15
infantlanglabutk	mb1r94ms2	webCDI	18	601	24	5	FALSE	NA	infantlanglabutk:mb1r94ms2	5	American English	NAE	4	hpp	273	8.96919917864477	6-9 mo	TRUE	M	FALSE	487	609	0.100991675911872	680	0.0352941176470588	-0.831429932658901	-1.40167558697088	1.48313288354356	-1.30929487626358	-0.914633654238823	10
infantlanglabutk	mbir84ms10	webCDI	18	583	65	40	FALSE	NA	infantlanglabutk:mbir84ms10	40	American English	NAE	4	hpp	247	8.11498973305955	6-9 mo	TRUE	M	FALSE	487	609	0.191053876478318	680	0.0955882352941176	-1.68563937824412	-1.99305135699141	0.891757113523026	-0.0931948695776287	-0.64284389615633	34
infantlanglabutk	mb1r121fs1	webCDI	18	576	174	71	FALSE	NA	infantlanglabutk:mb1r121fs1	71	American English	NAE	1	hpp	388	12.7474332648871	12-15 mo	TRUE	F	FALSE	487	609	0.269950994710025	680	0.255882352941176	2.9468041535834	-2.22303082311051	0.66177764740393	0.98392227920136	0.0797191192337142	68
infantlanglabutk	mb1r122fs2	webCDI	18	591	8	2	FALSE	NA	infantlanglabutk:mb1r122fs2	2	American English	NAE	1	hpp	371	12.1889117043121	12-15 mo	TRUE	F	FALSE	487	609	0.232696702579171	680	0.0117647058823529	2.38828259300845	-1.73021768142673	1.15459078908771	-1.41353201969381	-1.02069795007589	2
infantlanglabutk	mb1r121ms3	webCDI	18	561	83	57	FALSE	NA	infantlanglabutk:mb1r121ms3	57	American English	NAE	1	hpp	377	12.3860369609856	12-15 mo	TRUE	M	FALSE	487	609	0.439067900546326	680	0.122058823529412	2.58540784968196	-2.71584396479429	0.168964505720151	0.497482276526978	-0.523521563339625	48
infantlanglabutk	mb1r124ms6	webCDI	18	562	40	33	FALSE	NA	infantlanglabutk:mb1r124ms6	33	American English	NAE	4	hpp	388	12.7474332648871	12-15 mo	TRUE	M	FALSE	487	609	-0.750662589194699	680	0.0588235294117647	2.9468041535834	-2.6829897553487	0.201818715165737	-0.33641487091482	-0.808569358401753	27
infantlanglabutk	mb1r123fs8	webCDI	18	567	45	23	FALSE	NA	infantlanglabutk:mb1r123fs8	23	American English	NAE	3	hpp	392	12.8788501026694	12-15 mo	TRUE	F	FALSE	487	609	0.430347718539639	680	0.0661764705882353	3.07822099136574	-2.51871870812078	0.366089762393663	-0.683872015682235	-0.775424265952668	29
infantlanglabutk	mb1r124fs9	webCDI	18	567	32	16	FALSE	NA	infantlanglabutk:mb1r124fs9	16	American English	NAE	4	hpp	392	12.8788501026694	12-15 mo	TRUE	F	FALSE	487	609	0.180447764902719	680	0.0470588235294118	3.07822099136574	-2.51871870812078	0.366089762393663	-0.927092017019426	-0.861601506320288	21
infantlanglabutk	mb1r121fs10	webCDI	18	552	29	14	FALSE	NA	infantlanglabutk:mb1r121fs10	14	American English	NAE	1	hpp	387	12.7145790554415	12-15 mo	TRUE	F	FALSE	487	609	0.561677767380415	680	0.0426470588235294	2.91394994413781	-3.01153184980455	-0.126723379290115	-0.996583445972909	-0.881488561789739	23
infantlanglabutk	mb1r131ms1	webCDI	18	583	18	8	FALSE	NA	infantlanglabutk:mb1r131ms1	8	American English	NAE	1	hpp	422	13.864476386037	12-15 mo	TRUE	M	FALSE	487	609	0.307909154420326	680	0.0264705882352941	4.0638472747333	-1.99305135699141	0.891757113523026	-1.20505773283336	-0.954407765177725	8
infantlanglabutk	mb1r133ms4	webCDI	18	554	159	76	FALSE	NA	infantlanglabutk:mb1r133ms4	76	American English	NAE	3	hpp	409	13.4373716632444	12-15 mo	TRUE	M	FALSE	487	609	0.22727904614233	680	0.233823529411765	3.63674255194069	-2.94582343091338	-0.061014960398945	1.15765085158507	-0.0197161581135395	72
infantlanglabutk	mb1r132fs5	webCDI	18	562	95	47	FALSE	NA	infantlanglabutk:mb1r132fs5	47	American English	NAE	2	hpp	401	13.1745379876797	12-15 mo	TRUE	F	FALSE	487	609	-0.435894479250746	680	0.139705882352941	3.37390887637601	-2.6829897553487	0.201818715165737	0.150025131759562	-0.443973341461822	53
infantlanglabutk	mb1r133fs6	webCDI	18	577	19	8	FALSE	NA	infantlanglabutk:mb1r133fs6	8	American English	NAE	3	hpp	423	13.8973305954825	12-15 mo	TRUE	F	FALSE	487	609	-0.115349547295435	680	0.0279411764705882	4.09670148417888	-2.19017661366492	0.694631856849515	-1.20505773283336	-0.947778746687908	10
infantlanglabutk	mb1r133ms12	webCDI	18	565	6	3	FALSE	NA	infantlanglabutk:mb1r133ms12	3	American English	NAE	3	hpp	395	12.9774127310062	12-15 mo	TRUE	M	FALSE	487	609	-0.0448541357632267	680	0.00882352941176471	3.1767836197025	-2.58442712701195	0.300381343502492	-1.37878630521707	-1.03395598705553	2
infantlanglabutk	mb1r141ms2	webCDI	18	575	259	87	FALSE	NA	infantlanglabutk:mb1r141ms2	87	American English	NAE	1	hpp	427	14.0287474332649	12-15 mo	TRUE	M	FALSE	487	609	0.124488597338218	680	0.380882352941176	4.22811832196122	-2.25588503255609	0.628923437958344	1.53985371082922	0.643185690868152	83
infantlanglabutk	mb1r142ms3	webCDI	18	585	24	9	FALSE	NA	infantlanglabutk:mb1r142ms3	9	American English	NAE	2	hpp	448	14.7186858316222	12-15 mo	TRUE	M	FALSE	487	609	0.121988527724665	680	0.0352941176470588	4.91805672031851	-1.92734293810024	0.957465532414197	-1.17031201835662	-0.914633654238823	12
infantlanglabutk	mb1r144fs4	webCDI	18	592	50	15	FALSE	NA	infantlanglabutk:mb1r144fs4	15	American English	NAE	4	hpp	448	14.7186858316222	12-15 mo	TRUE	F	FALSE	487	609	-0.0884415798052908	680	0.0735294117647059	4.91805672031851	-1.69736347198114	1.18744499853329	-0.961837731496168	-0.742279173503584	24
infantlanglabutk	mb1r143fs5	webCDI	18	574	53	22	FALSE	NA	infantlanglabutk:mb1r143fs5	22	American English	NAE	3	hpp	437	14.3572895277207	12-15 mo	TRUE	F	FALSE	487	609	0.0790624761479794	680	0.0779411764705882	4.55666041641707	-2.28873924200168	0.596069228512759	-0.718617730158977	-0.722392118034133	31
infantlanglabutk	mb1r144ms12	webCDI	18	576	106	57	FALSE	NA	infantlanglabutk:mb1r144ms12	57	American English	NAE	4	hpp	443	14.5544147843943	12-15 mo	TRUE	M	FALSE	487	609	0.146397107501146	680	0.155882352941176	4.75378567309058	-2.22303082311051	0.66177764740393	0.497482276526978	-0.371054138073836	52
infantlanglabutk	mb1r144fs15	webCDI	18	552	102	40	FALSE	NA	infantlanglabutk:mb1r144fs15	40	American English	NAE	4	hpp	436	14.3244353182752	12-15 mo	TRUE	F	FALSE	487	609	0.309570476563812	680	0.15	4.52380620697149	-3.01153184980455	-0.126723379290115	-0.0931948695776287	-0.397570212033104	58
infantlanglabutk	mb1r144ms17	webCDI	18	562	209	86	FALSE	NA	infantlanglabutk:mb1r144ms17	86	American English	NAE	4	hpp	440	14.4558521560575	12-15 mo	TRUE	M	FALSE	487	609	0.355187474641399	680	0.307352941176471	4.65522304475383	-2.6829897553487	0.201818715165737	1.50510799635248	0.311734766377306	78
infantlanglabutk	mb1r61ms1	webCDI	24	731	367	70	FALSE	NA	infantlanglabutk:mb1r61ms1	70	American English	NAE	1	hpp	189	6.20944558521561	6-9 mo	TRUE	M	FALSE	670	791	-0.0297309081336328	680	0.539705882352941	-3.59118352608806	2.8693716409552	-0.0548467813422216	0.949176564724618	1.35911968776838	57
infantlanglabutk	mb1r62fs4	webCDI	24	734	181	30	FALSE	NA	infantlanglabutk:mb1r62fs4	30	American English	NAE	2	hpp	202	6.63655030800821	6-9 mo	TRUE	F	FALSE	670	791	0.0412011835850896	680	0.266176470588235	-3.16407880329545	2.96793426929196	0.0437158469945341	-0.440652014345044	0.126122248662433	25
infantlanglabutk	mb1r63fs5	webCDI	24	726	82	11	FALSE	NA	infantlanglabutk:mb1r63fs5	11	American English	NAE	3	hpp	197	6.47227926078029	6-9 mo	TRUE	F	FALSE	670	791	0.0042774611703029	680	0.120588235294118	-3.32834985052338	2.70510059372727	-0.219117828570148	-1.10082058940313	-0.530150581829442	9
infantlanglabutk	mb1r64fs6	webCDI	24	729	243	48	FALSE	NA	infantlanglabutk:mb1r64fs6	48	American English	NAE	4	hpp	204	6.70225872689938	6-9 mo	TRUE	F	FALSE	670	791	-0.0557773501450441	680	0.357352941176471	-3.09837038440428	2.80366322206403	-0.120555200233392	0.184770846236304	0.537121395031082	37
infantlanglabutk	mb1r64ms7	webCDI	24	726	533	90	FALSE	NA	infantlanglabutk:mb1r64ms7	90	American English	NAE	4	hpp	205	6.73511293634497	6-9 mo	TRUE	M	FALSE	670	791	0.268715309204715	680	0.783823529411765	-3.0655161749587	2.70510059372727	-0.219117828570148	1.64409085425945	2.45953675707799	87
infantlanglabutk	mb1r61ms10	webCDI	24	719	113	18	FALSE	NA	infantlanglabutk:mb1r61ms10	18	American English	NAE	1	hpp	210	6.8993839835729	6-9 mo	TRUE	M	FALSE	670	791	0.161789476861774	680	0.166176470588235	-2.90124512773077	2.47512112760818	-0.449097294689244	-0.857600588065943	-0.324651008645118	16
infantlanglabutk	mb1r61fs11	webCDI	24	714	148	24	FALSE	NA	infantlanglabutk:mb1r61fs11	24	American English	NAE	1	hpp	207	6.80082135523614	6-9 mo	TRUE	F	FALSE	670	791	0.199243404778444	680	0.217647058823529	-2.99980775606753	2.31085008038025	-0.61336834191717	-0.649126301205494	-0.0926353615015256	23
infantlanglabutk	mb1r71ms1	webCDI	24	677	253	65	FALSE	NA	infantlanglabutk:mb1r71ms1	65	American English	NAE	1	hpp	213	6.99794661190965	6-9 mo	TRUE	M	FALSE	670	791	0.0120566751738097	680	0.372058823529412	-2.80268249939401	1.0952443308936	-1.82897409140382	0.77544799234091	0.603411579929251	54
infantlanglabutk	mb1r72ms2	webCDI	24	678	76	22	FALSE	NA	infantlanglabutk:mb1r72ms2	22	American English	NAE	2	hpp	216	7.09650924024641	6-9 mo	TRUE	M	FALSE	670	791	-0.446359432462283	680	0.111764705882353	-2.70411987105726	1.12809854033918	-1.79611988195824	-0.718617730158977	-0.569924692768344	14
infantlanglabutk	mb1r74ms4	webCDI	24	680	393	86	FALSE	NA	infantlanglabutk:mb1r74ms4	86	American English	NAE	4	hpp	219	7.19507186858316	6-9 mo	TRUE	M	FALSE	670	791	0.323065845267621	680	0.577941176470588	-2.6055572427205	1.19380695923035	-1.73041146306707	1.50510799635248	1.53147416850362	76
infantlanglabutk	mb1r71fs5	webCDI	24	697	83	16	FALSE	NA	infantlanglabutk:mb1r71fs5	16	American English	NAE	1	hpp	231	7.58932238193019	6-9 mo	TRUE	F	FALSE	670	791	0.241345241858995	680	0.122058823529412	-2.21130672937348	1.7523285198053	-1.17188990249212	-0.927092017019426	-0.523521563339625	13
infantlanglabutk	mb1r72fs7	webCDI	24	682	163	33	FALSE	NA	infantlanglabutk:mb1r72fs7	33	American English	NAE	2	hpp	227	7.45790554414784	6-9 mo	TRUE	F	FALSE	670	791	0.138098722881896	680	0.239705882352941	-2.34272356715582	1.25951537812152	-1.6647030441759	-0.33641487091482	0.00679991584572815	34
infantlanglabutk	mb1r72ms9	webCDI	24	699	237	62	FALSE	NA	infantlanglabutk:mb1r72ms9	62	American English	NAE	2	hpp	220	7.22792607802875	6-9 mo	TRUE	M	FALSE	670	791	0.072920466982853	680	0.348529411764706	-2.57270303327492	1.81803693869647	-1.10618148360095	0.671210848910685	0.49734728409218	44
infantlanglabutk	mb1r71ms10	webCDI	24	686	109	33	FALSE	NA	infantlanglabutk:mb1r71ms10	33	American English	NAE	1	hpp	213	6.99794661190965	6-9 mo	TRUE	M	FALSE	670	791	0.19374043284742	680	0.160294117647059	-2.80268249939401	1.39093221590387	-1.53328620639356	-0.33641487091482	-0.351167082604385	21
infantlanglabutk	mb1r73fs12	webCDI	24	684	23	3	FALSE	NA	infantlanglabutk:mb1r73fs12	3	American English	NAE	3	hpp	217	7.12936344969199	6-9 mo	TRUE	F	FALSE	670	791	0.263726240976088	680	0.0338235294117647	-2.67126566161167	1.3252237970127	-1.59899462528473	-1.37878630521707	-0.92126267272864	2
infantlanglabutk	mb1r81fs1	webCDI	24	692	287	57	FALSE	NA	infantlanglabutk:mb1r81fs1	57	American English	NAE	1	hpp	265	8.70636550308008	6-9 mo	TRUE	F	FALSE	670	791	0.163142498955286	680	0.422058823529412	-1.09426360822358	1.58805747257738	-1.33616094972004	0.497482276526978	0.828798208583026	54
infantlanglabutk	mb1r82fs2	webCDI	24	710	411	72	FALSE	NA	infantlanglabutk:mb1r82fs2	72	American English	NAE	2	hpp	271	8.90349075975359	6-9 mo	TRUE	F	FALSE	670	791	0.142116773014589	680	0.604411764705882	-0.897138351550071	2.17943324259791	-0.744785179699511	1.0186679936781	1.65079650132032	72
infantlanglabutk	mb1r81ms3	webCDI	24	699	75	22	FALSE	NA	infantlanglabutk:mb1r81ms3	22	American English	NAE	3	hpp	263	8.64065708418891	6-9 mo	TRUE	M	FALSE	670	791	0.465874125874126	680	0.110294117647059	-1.15997202711475	1.81803693869647	-1.10618148360095	-0.718617730158977	-0.576553711258161	11
infantlanglabutk	mb1r82ms4	webCDI	24	698	90	27	FALSE	NA	infantlanglabutk:mb1r82ms4	27	American English	NAE	2	hpp	273	8.96919917864477	6-9 mo	TRUE	M	FALSE	670	791	0.0688390221534405	680	0.132352941176471	-0.831429932658901	1.78518272925089	-1.13903569304653	-0.544889157775269	-0.477118433910907	14
infantlanglabutk	mb1r83ms5	webCDI	24	686	105	32	FALSE	NA	infantlanglabutk:mb1r83ms5	32	American English	NAE	3	hpp	254	8.34496919917864	6-9 mo	TRUE	M	FALSE	670	791	-0.227599671769333	680	0.154411764705882	-1.45565991212502	1.39093221590387	-1.53328620639356	-0.371160585391561	-0.377683156563653	20
infantlanglabutk	mb1r94ms2	webCDI	24	684	24	5	FALSE	NA	infantlanglabutk:mb1r94ms2	5	American English	NAE	4	hpp	273	8.96919917864477	6-9 mo	TRUE	M	FALSE	670	791	0.100991675911872	680	0.0352941176470588	-0.831429932658901	1.3252237970127	-1.59899462528473	-1.30929487626358	-0.914633654238823	3
infantlanglabutk	mb1r91fs1	webCDI	24	684	270	54	FALSE	NA	infantlanglabutk:mb1r91fs1	54	American English	NAE	4	hpp	273	8.96919917864477	6-9 mo	TRUE	F	FALSE	670	791	0.0853731856050846	680	0.397058823529412	-0.831429932658901	1.3252237970127	-1.59899462528473	0.393245133096753	0.716104894256138	54
infantlanglabutk	mbir84ms10	webCDI	24	700	137	41	FALSE	NA	infantlanglabutk:mbir84ms10	41	American English	NAE	4	hpp	247	8.11498973305955	6-9 mo	TRUE	M	FALSE	670	791	0.191053876478318	680	0.201470588235294	-1.68563937824412	1.85089114814206	-1.07332727415536	-0.0584491551008872	-0.165554564889512	24
infantlanglabutk	mb1r121fs1	webCDI	24	751	444	69	FALSE	NA	infantlanglabutk:mb1r121fs1	69	American English	NAE	1	hpp	388	12.7474332648871	12-15 mo	TRUE	F	FALSE	670	791	0.269950994710025	680	0.652941176470588	2.9468041535834	3.5264558298669	0.602237407569483	0.914430850247876	1.86955411148428	66
infantlanglabutk	mb1r122fs2	webCDI	24	738	19	2	FALSE	NA	infantlanglabutk:mb1r122fs2	2	American English	NAE	1	hpp	371	12.1889117043121	12-15 mo	TRUE	F	FALSE	670	791	0.232696702579171	680	0.0279411764705882	2.38828259300845	3.0993511070743	0.175132684776875	-1.41353201969381	-0.947778746687908	1
infantlanglabutk	mb1r121ms3	webCDI	24	722	334	72	FALSE	NA	infantlanglabutk:mb1r121ms3	72	American English	NAE	1	hpp	377	12.3860369609856	12-15 mo	TRUE	M	FALSE	670	791	0.439067900546326	680	0.491176470588235	2.58540784968196	2.57368375594493	-0.350534666352488	1.0186679936781	1.14036207760442	54
infantlanglabutk	mb1r123ms5	webCDI	24	743	133	25	FALSE	NA	infantlanglabutk:mb1r123ms5	25	American English	NAE	3	hpp	392	12.8788501026694	12-15 mo	TRUE	M	FALSE	670	791	0.175084573348158	680	0.195588235294118	3.07822099136574	3.26362215430222	0.339403732004801	-0.614380586728752	-0.192070638848779	15
infantlanglabutk	mb1r124ms6	webCDI	24	738	80	13	FALSE	NA	infantlanglabutk:mb1r124ms6	13	American English	NAE	4	hpp	388	12.7474332648871	12-15 mo	TRUE	M	FALSE	670	791	-0.750662589194699	680	0.117647058823529	2.9468041535834	3.0993511070743	0.175132684776875	-1.03132916044965	-0.543408618809076	8
infantlanglabutk	mb1r124ms7	webCDI	24	728	59	12	FALSE	NA	infantlanglabutk:mb1r124ms7	12	American English	NAE	4	hpp	384	12.6160164271047	12-15 mo	TRUE	M	FALSE	670	791	0.00741983923681654	680	0.0867647058823529	2.81538731580106	2.77080901261844	-0.153409409678977	-1.06607487492639	-0.682618007095231	6
infantlanglabutk	mb1r123fs8	webCDI	24	727	103	16	FALSE	NA	infantlanglabutk:mb1r123fs8	16	American English	NAE	3	hpp	392	12.8788501026694	12-15 mo	TRUE	F	FALSE	670	791	0.430347718539639	680	0.151470588235294	3.07822099136574	2.73795480317286	-0.186263619124562	-0.927092017019426	-0.390941193543287	12
infantlanglabutk	mb1r124fs9	webCDI	24	727	90	13	FALSE	NA	infantlanglabutk:mb1r124fs9	13	American English	NAE	4	hpp	392	12.8788501026694	12-15 mo	TRUE	F	FALSE	670	791	0.180447764902719	680	0.132352941176471	3.07822099136574	2.73795480317286	-0.186263619124562	-1.03132916044965	-0.477118433910907	10
